,url
8345,https://english.kyodonews.net/news/2021/02/44a819bef006-feature-veteran-anison-band-get-over-rut-ready-to-keep-rolling.html
8346,https://english.kyodonews.net/news/2021/02/4cb5bb224e10-facebook-blocks-news-in-australia-in-response-to-media-law.html
8347,https://english.kyodonews.net/news/2021/02/cb154244152b-soccer-iwashimizu-back-on-pitch-after-giving-birth-to-first-child.html
8348,https://english.kyodonews.net/news/2021/02/edeff8279683-us-to-contribute-over-200-mil-to-who-by-end-of-feb.html
8349,https://english.kyodonews.net/news/2021/02/1ccff038b7bc-tokyo-olympic-panel-meets-to-narrow-down-candidates-for-new-chief.html
8350,https://english.kyodonews.net/news/2021/02/5c82fbe0c86c-large-scale-protests-continue-in-myanmar-for-12th-day.html
8351,https://english.kyodonews.net/news/2021/02/46c11e8d7bd3-olympic-covid-19-working-committee-responds-to-outside-criticism.html
8352,https://english.kyodonews.net/news/2021/02/ac6a9d610671-coronavirus-outbreak-latest-feb-17-2021.html
8353,https://english.kyodonews.net/news/2021/02/220219c69483-n-korea-changes-kims-english-title-from-chairman-to-president.html
8354,https://english.kyodonews.net/news/2021/02/a1bed7adf6b5-japan-to-start-administering-covid-19-vaccine-to-health-workers.html
8355,https://english.kyodonews.net/news/2021/02/79e95c3d3898-urgent-japan-us-agree-on-tokyo-costs-to-host-american-forces-in-fy-2021.html
8356,https://english.kyodonews.net/news/2021/02/739da4953af0-antinuke-group-urges-japan-to-attend-1st-un-nuclear-ban-meeting.html
8357,https://english.kyodonews.net/news/2021/02/e39a7e3dc558-visitors-to-japan-fall-983-in-jan-down-for-16th-month-in-row.html
8358,https://english.kyodonews.net/news/2021/02/6f0590a41c80-qa-covid-19-vaccines-and-getting-vaccinated-in-japan.html
8359,https://english.kyodonews.net/news/2021/02/c06ac84d0a4f-breaking-news-japans-shimane-pref-mulls-canceling-olympic-torch-relay-events.html
8360,https://english.kyodonews.net/news/2021/02/a8780c37de0f-another-japan-ruling-party-lawmaker-quits-over-nightlife-venue-visit.html
8361,https://english.kyodonews.net/news/2021/02/34721962e7c4-japan-logs-3239-bil-yen-goods-trade-deficit-in-january.html
8362,https://english.kyodonews.net/news/2021/02/e7a93ae30fc9-tennis-kamiji-loses-australian-open-womens-wheelchair-final.html
8363,https://english.kyodonews.net/news/2021/02/331c99854a41-n-korea-leaders-wife-appears-in-public-for-1st-time-in-a-year.html
8364,https://english.kyodonews.net/news/2021/02/0cceee941d2a-taiwan-envoy-hails-ongoing-us-support-warns-of-chinas-coercion.html
8365,https://english.kyodonews.net/news/2021/02/87c19da380ca-baseball-red-sox-announce-signing-of-sawamura-on-2-year-deal.html
8366,https://english.kyodonews.net/news/2021/02/fa02f938ca4a-myanmar-military-denounces-protests-as-aggressive-in-1st-presser.html
8367,https://english.kyodonews.net/news/2021/02/59a4de37b68a-coronavirus-outbreak-latest-feb-16-2021.html
8368,https://english.kyodonews.net/news/2021/02/03a1a4e06574-boxing-final-tokyo-olympics-qualifier-to-be-canceled-due-to-pandemic.html
8369,https://english.kyodonews.net/news/2021/02/652622085c6d-breaking-news-tokyo-olympic-panel-to-hold-1st-meeting-on-mori-successor-tues.html
8370,https://english.kyodonews.net/news/2021/02/43df197f8d1d-britains-pm-johnson-vows-support-for-tokyos-hosting-of-olympics.html
8371,https://english.kyodonews.net/news/2021/02/c8fe034d4ae1-urgent-japan-to-receive-2nd-shipment-of-covid-19-vaccine-next-week.html
8372,https://english.kyodonews.net/news/2021/02/7bd58890641c-ex-director-sues-amnesty-japan-for-firing-him-over-japanese-ability.html
8373,https://english.kyodonews.net/news/2021/02/9c2d97afffec-ex-post-office-man-nabbed-over-embezzlement-of-over-2-mil-stamps.html
8374,https://english.kyodonews.net/news/2021/02/ff02f0128b7b-tennis-osaka-reaches-australian-open-semis-with-win-over-hsieh.html
8375,https://english.kyodonews.net/news/2021/02/ef3f109a159c-3-arrested-over-smuggling-of-drugs-hidden-in-snow-white-dwarf-dolls.html
8376,https://english.kyodonews.net/news/2021/02/dd840a4edc81-s-korean-former-comfort-woman-asks-govt-to-bring-issue-to-icj.html
8377,https://english.kyodonews.net/news/2021/02/9e78993cf3ed-hay-fever-season-arrives-in-japan-amid-coronavirus-pandemic.html
8378,https://english.kyodonews.net/news/2021/02/a7c9cf992606-chinese-coast-guard-vessels-again-enter-japans-waters-near-senkakus.html
8379,https://english.kyodonews.net/news/2021/02/856a11fd1550-feature-remote-medical-technology-useful-tool-in-battling-pandemic.html
8380,https://english.kyodonews.net/news/2021/02/9a24d2da37de-nigerian-okonjo-iweala-1st-woman-african-appointed-wto-head.html
8381,https://english.kyodonews.net/news/2021/02/1703444d15e1-baseball-red-sox-to-sign-sawamura-on-2-year-3-million-deal.html
8382,https://english.kyodonews.net/news/2021/02/bd44b8751421-japans-covid-19-death-count-tops-7000-maintains-fast-pace-of-rise.html
8383,https://english.kyodonews.net/news/2021/02/36549e126fe8-coronavirus-outbreak-latest-feb-15-2021.html
8384,https://english.kyodonews.net/news/2021/02/80515d6e9b0b-japan-to-survey-side-effects-of-3-million-doses-of-covid-19-vaccine.html
8385,https://english.kyodonews.net/news/2021/02/5c69ec9a9135-tensions-rising-in-myanmar-as-armored-vehicles-seen-in-yangon.html
8386,https://english.kyodonews.net/news/2021/02/2b5a05d20889-juvenile-suicides-in-japan-hit-record-high-479-in-2020.html
8387,https://english.kyodonews.net/news/2021/02/c49b555c2375-irans-zarif-calls-on-japan-eu-to-persuade-us-to-lift-sanctions.html
8388,https://english.kyodonews.net/news/2021/02/e3313266a752-ad-giant-dentsu-sees-record-net-loss-as-revenue-falls-amid-pandemic.html
8389,https://english.kyodonews.net/news/2021/02/ce4fa96ae94f-breaking-news-nikkei-hits-30000-for-1st-time-in-30-yrs.html
8390,https://english.kyodonews.net/news/2021/02/258087829ff4-japan-scrambles-to-cover-railway-artery-severed-by-powerful-quake.html
8391,https://english.kyodonews.net/news/2021/02/a682e1e48f2f-basketball-wizards-coach-brooks-lauds-hachimura-after-win-over-boston.html
8392,https://english.kyodonews.net/news/2021/02/8b93b7984ce2-imperial-couple-suspends-online-meeting-with-2011-disaster-survivors.html
8393,https://english.kyodonews.net/news/2021/02/e93f4d65340a-us-supreme-court-allows-extradition-of-ghosns-escape-plotters.html
8394,https://english.kyodonews.net/news/2021/02/cfc5ba064ac8-focus-nikkei-likely-to-rise-beyond-30000-as-businesses-recover-from-pandemic.html
8395,https://english.kyodonews.net/news/2021/02/162a2770e5a7-us-expresses-deep-concerns-over-who-probe-into-virus-origin.html
8396,https://english.kyodonews.net/news/2021/02/669c59cba8d6-tennis-kunieda-exits-in-australian-open-wheelchair-singles-semis.html
8397,https://english.kyodonews.net/news/2021/02/d27309fc126c-update3-japans-2020-gdp-shrinks-real-48-2nd-worst-on-record-amid-pandemic.html
8398,https://english.kyodonews.net/news/2021/02/99e91dd23ac0-dry-ice-makers-scramble-to-meet-vaccine-driven-demand-surge.html
8399,https://english.kyodonews.net/news/2021/02/cb9a0b7d502c-focus-beleaguered-suga-pins-hopes-on-vaccines.html
8400,https://english.kyodonews.net/news/2021/02/15f23015e1e9-sequel-to-animated-film-demon-slayer-will-be-aired-on-tv-in-2021.html
8401,https://english.kyodonews.net/news/2021/02/b1e59200a19f-coronavirus-outbreak-latest-feb-14-2021.html
8402,https://english.kyodonews.net/news/2021/02/84213706e4a5-nz-govt-orders-auckland-lockdown-after-community-coronavirus-cases.html
8403,https://english.kyodonews.net/news/2021/02/3c2d685287ce-breaking-news-many-injured-in-quake-but-no-deaths-reported-japan-pm-suga.html
8404,https://english.kyodonews.net/news/2021/02/702cc601d5cd-myanmar-suspends-court-involvement-in-arrest-search-approvals.html
8405,https://english.kyodonews.net/news/2021/02/adb95d05fb71-japan-to-formally-approve-1st-coronavirus-vaccine.html
8406,https://english.kyodonews.net/news/2021/02/865650689613-olympic-venues-reported-safe-after-northeastern-japan-earthquake.html
8407,https://english.kyodonews.net/news/2021/02/1863c3a631df-earthquake-alert.html
8408,https://english.kyodonews.net/news/2021/02/91fe4d859855-ski-jumping-kobayashi-ties-japan-mens-world-cup-win-record.html
8409,https://english.kyodonews.net/news/2021/02/e40fb4d57a20-update1-ex-us-president-trump-acquitted-in-capitol-riot-impeachment-trial.html
8410,https://english.kyodonews.net/news/2021/02/f9ad2f21740e-tennis-osaka-edges-muguruza-in-australian-open-thriller.html
8411,https://english.kyodonews.net/news/2021/02/8e6e033d1071-in-photos-damage-from-major-earthquake-in-northeastern-japan.html
8412,https://english.kyodonews.net/news/2021/02/37aec46f928f-focus-some-sections-of-public-skeptical-as-japan-set-to-roll-out-vaccines.html
8413,https://english.kyodonews.net/news/2021/02/9cee2ebaf4ad-m73-fukushima-quake-likely-aftershock-of-2011-killer-quake-expert.html
8414,https://english.kyodonews.net/news/2021/02/52af32ec9b5a-breaking-news-magnitude-71-earthquake-rocks-northeastern-japan.html
8415,https://english.kyodonews.net/news/2021/02/a9be0c172e1d-japan-ground-troops-to-get-transport-vessels-amid-chinas-rise.html
8416,https://english.kyodonews.net/news/2021/02/063cce06d033-earthquake-alert.html
8417,https://english.kyodonews.net/news/2021/02/4e3965eba12e-coronavirus-outbreak-latest-feb-12-2021.html
8418,https://english.kyodonews.net/news/2021/02/222244f42e42-kawabuchi-exhausted-after-top-olympic-organizing-job-chaos.html
8419,https://english.kyodonews.net/news/2021/02/f5df14d9c007-myanmar-citizens-rage-against-coup-nationwide-for-8th-straight-day.html
8420,https://english.kyodonews.net/news/2021/02/62f749354467-half-of-japans-regional-banks-see-profit-loss-or-incur-red-ink.html
8421,https://english.kyodonews.net/news/2021/02/1237faee66f5-myanmar-protesters-take-aim-at-china-for-silence-on-coup.html
8422,https://english.kyodonews.net/news/2021/02/860e510646a1-its-about-deeply-rooted-misogyny-not-mori-pride-house-tokyo-head.html
8423,https://english.kyodonews.net/news/2021/02/a7ac7de09482-feature-why-a-japanese-man-proudly-took-his-wifes-last-name.html
8424,https://english.kyodonews.net/news/2021/02/c1dd91ee3ef3-exports-from-6-asean-states-only-down-22-in-2020-despite-pandemic.html
8425,https://english.kyodonews.net/news/2021/02/0dccbe9719ec-global-air-passenger-traffic-falls-record-66-in-2020-amid-pandemic.html
8426,https://english.kyodonews.net/news/2021/02/17d419aabaa6-pandemic-strengthens-organizers-belief-in-his-hoops-mission.html
8427,https://english.kyodonews.net/news/2021/02/8a57dc9bb220-g-7-finance-chiefs-to-gather-online-antivirus-steps-on-agenda.html
8428,https://english.kyodonews.net/news/2021/02/a8c667cda659-urgent-us-sees-n-korea-nuke-issue-as-urgent-priority-state-department.html
8429,https://english.kyodonews.net/news/2021/02/1674190e4f87-defense-team-appeals-ghosn-linked-extradition-case-to-supreme-court.html
8430,https://english.kyodonews.net/news/2021/02/a912002c09ff-myanmar-military-frees-prisoners-urges-civil-servants-not-to-protest.html
8431,https://english.kyodonews.net/news/2021/02/611d68b70234-coronavirus-outbreak-latest-feb-12-2021.html
8432,https://english.kyodonews.net/news/2021/02/87d9c374c7e4-focus-furor-over-tokyo-olympics-chiefs-sexism-proved-too-big-to-defuse.html
8433,https://english.kyodonews.net/news/2021/02/99923aab09a4-breaking-news-1st-batch-of-pfizer-covid-vaccine-arrives-in-japan-sources.html
8434,https://english.kyodonews.net/news/2021/02/2df625004639-japan-forgoes-lifting-virus-emergency-this-week.html
8435,https://english.kyodonews.net/news/2021/02/5a9acbe64b18-breaking-news-olympic-minister-vows-to-restore-trust-after-moris-resignation.html
8436,https://english.kyodonews.net/news/2021/02/5ae0cf39e2bb-mori-resignation-adds-to-long-list-of-tokyo-olympics-hitches.html
8437,https://english.kyodonews.net/news/2021/02/5aacd74163b2-breaking-news-health-ministry-panel-oks-pfizers-coronavirus-vaccine.html
8438,https://english.kyodonews.net/news/2021/02/ad76e5b96d68-n-korea-foreign-minister-elected-as-politburo-member-of-ruling-party.html
8439,https://english.kyodonews.net/news/2021/02/38f9b1e555a4-lockdown-forces-australian-open-to-go-without-spectators.html
8440,https://english.kyodonews.net/news/2021/02/a2c5d974730c-nobel-laureate-oes-manuscripts-deposited-at-university-of-tokyo.html
8441,https://english.kyodonews.net/news/2021/02/79814a33a4a8-tennis-osaka-advances-to-australian-open-4th-round-with-win-over-jabeur.html
8442,https://english.kyodonews.net/news/2021/02/182f50207f83-japan-and-beyond-week-in-photos---february-612.html
8443,https://english.kyodonews.net/news/2021/02/2b462f61d4e2-japan-to-set-guidelines-for-flying-car-tests-by-march-2022.html
8444,https://english.kyodonews.net/news/2021/02/912dea1cc8a9-chronology-of-events-related-to-tokyo-olympics-chief-mori.html
8445,https://english.kyodonews.net/news/2021/02/ce3e39154453-senior-bureaucrats-dined-12-times-with-pm-sugas-son-ministry.html
8446,https://english.kyodonews.net/news/2021/02/bb04f64d29b9-court-again-nixes-appeal-against-extradition-to-japan-over-ghosn-case.html
8447,https://english.kyodonews.net/news/2021/02/fa52eca40350-japan-eyes-sunday-approval-of-pfizer-vaccine-accelerating-schedule.html
8448,https://english.kyodonews.net/news/2021/02/d31630ba463d-breaking-news-tokyo-olympic-chief-mori-to-resign-sources.html
8449,https://english.kyodonews.net/news/2021/02/ee5341d1b582-opposition-parties-slam-govt-for-letting-mori-stay-in-olympics-post.html
8450,https://english.kyodonews.net/news/2021/02/821d8e85d78c-coronavirus-outbreak-latest-feb-10-2021.html
8451,https://english.kyodonews.net/news/2021/02/ca550ae2dc28-update1-myanmar-protesters-take-to-streets-6th-day-ethnic-minorities-rally.html
8452,https://english.kyodonews.net/news/2021/02/41776ff93754-sexist-comments-made-feb-3-by-tokyo-olympic-chief-mori.html
8453,https://english.kyodonews.net/news/2021/02/d6fc14817ebc-osaka-drops-plan-to-open-casino-resort-by-march-2027.html
8454,https://english.kyodonews.net/news/2021/02/c334819d6740-baseball-sawamura-set-to-sign-with-red-sox.html
8455,https://english.kyodonews.net/news/2021/02/338e3dade4ea-new-task-force-in-pentagon-to-review-strategy-on-china-biden.html
8456,https://english.kyodonews.net/news/2021/02/bb536d791bd5-focus-japans-green-growth-plan-propels-firms-to-sharpen-environment-focus.html
8457,https://english.kyodonews.net/news/2021/02/9c6c2d97d8e1-olympics-japan-awarded-extra-mens-all-around-gymnastics-berth.html
8458,https://english.kyodonews.net/news/2021/02/8990abe23c2a-breaking-news-biden-speaks-with-chinas-xi-for-1st-time-since-taking-office.html
8459,https://english.kyodonews.net/news/2021/02/c01e31b16877-focus-japan-in-balancing-act-with-us-over-sanctions-on-myanmar.html
8460,https://english.kyodonews.net/news/2021/02/f93bc75f73a8-focus-chinas-zero-corona-policy-frustrates-japanese-in-beijing.html
8461,https://english.kyodonews.net/news/2021/02/7660ff75d45b-un-rural-development-agency-ifad-to-open-1st-japan-office.html
8462,https://english.kyodonews.net/news/2021/02/7770eeb438ad-urgent-japan-us-strongly-condemn-violence-against-protesters-in-myanmar.html
8463,https://english.kyodonews.net/news/2021/02/86600358f665-urgent-biden-says-us-to-sanction-myanmar-military-leaders-over-coup.html
8464,https://english.kyodonews.net/news/2021/02/2eb8391a8455-chairman-of-sports-goods-retailer-alpen-nabbed-over-assault-on-woman.html
8465,https://english.kyodonews.net/news/2021/02/811f5ecd38d9-update1-japan-us-broadly-agree-on-tokyos-costs-to-host-us-troops.html
8466,https://english.kyodonews.net/news/2021/02/271c6637e839-breaking-news-m77-quake-occurs-near-new-caledonia-in-south-pacific-usgs.html
8467,https://english.kyodonews.net/news/2021/02/380b175215f6-japan-indonesia-share-concerns-over-myanmar-situation-after-coup.html
8468,https://english.kyodonews.net/news/2021/02/f96a49ad8ef6-breaking-news-tokyo-olympic-organizers-to-hold-special-meeting-over-moris-remarks.html
8469,https://english.kyodonews.net/news/2021/02/40fd2da63c0e-chinas-1st-mars-probe-enters-orbit-of-red-planet-state-run-media.html
8470,https://english.kyodonews.net/news/2021/02/79fed2152f04-breaking-news-chinese-indian-border-troops-begin-disengagement-beijing.html
8471,https://english.kyodonews.net/news/2021/02/c56c87fe75c4-coronavirus-outbreak-latest-feb-10-2021.html
8472,https://english.kyodonews.net/news/2021/02/5c1c8f5331fc-focus-strict-rules-for-lunar-new-year-in-singapore-amid-pandemic.html
8473,https://english.kyodonews.net/news/2021/02/68f3d9b62040-asean-sees-china-as-providing-most-help-during-covid-19.html
8474,https://english.kyodonews.net/news/2021/02/f4b060a6125e-update1-crashed-indonesian-plane-auto-throttle-system-found-faulty.html
8475,https://english.kyodonews.net/news/2021/02/693c910448a4-tennis-osaka-powers-into-australian-open-3rd-round.html
8476,https://english.kyodonews.net/news/2021/02/6e1d2036abed-gov-koike-wont-attend-olympic-meeting-after-moris-sexist-gaffe.html
8477,https://english.kyodonews.net/news/2021/02/66fbfbf5ff6a-toyota-ups-fy-2020-net-profit-outlook-to-19-tril-yen.html
8478,https://english.kyodonews.net/news/2021/02/8d4c5498e729-myanmar-braces-for-another-day-of-protests-as-violence-condemned.html
8479,https://english.kyodonews.net/news/2021/02/869ead065840-victims-mourned-20-yrs-after-ehime-maru-collision-with-us-sub.html
8480,https://english.kyodonews.net/news/2021/02/28cf8e035510-imperial-couple-planning-to-meet-with-2011-disaster-survivors-online.html
8481,https://english.kyodonews.net/news/2021/02/f3a267807c66-ex-tokyo-fire-chief-recalls-tense-days-of-fukushima-disaster-response.html
8482,https://english.kyodonews.net/news/2021/02/406d46c94938-senate-starts-2nd-impeachment-trial-of-trump-in-wake-of-capitol-riot.html
8483,https://english.kyodonews.net/news/2021/02/1c0f7eabea9a-update1-uae-probe-enters-mars-orbit-becoming-1st-from-middle-eastern-nation.html
8484,https://english.kyodonews.net/news/2021/02/a0d2b96fb78f-protests-continue-in-myanmar-despite-gathering-bans.html
8485,https://english.kyodonews.net/news/2021/02/bb5fa13be2af-japan-offers-70-mil-more-to-ensure-poor-nations-access-to-vaccines.html
8486,https://english.kyodonews.net/news/2021/02/9e1184604903-breaking-news-ioc-says-moris-sexist-comments-absolutely-inappropriate.html
8487,https://english.kyodonews.net/news/2021/02/6b5b9a101956-fewer-people-to-get-pfizer-vaccine-in-japan-due-to-syringe-shortage.html
8488,https://english.kyodonews.net/news/2021/02/91d4cbd76c5c-coronavirus-outbreak-latest-feb-9-2021.html
8489,https://english.kyodonews.net/news/2021/02/0cb4d6c2e634-japan-drugmaker-hit-with-longest-ever-suspension-over-violations.html
8490,https://english.kyodonews.net/news/2021/02/f257c62139d7-breaking-news-who-expert-says-virus-leakage-from-wuhan-lab-unlikely.html
8491,https://english.kyodonews.net/news/2021/02/0c07c2514c20-female-lawmakers-in-japan-wear-white-to-protest-moris-sexist-remarks.html
8492,https://english.kyodonews.net/news/2021/02/b09980849f75-focus-china-urged-to-trace-virus-before-promoting-vaccines-diplomacy.html
8493,https://english.kyodonews.net/news/2021/02/ae3e1f841335-olympics-athletes-to-test-for-covid-19-at-least-every-4-days-in-tokyo.html
8494,https://english.kyodonews.net/news/2021/02/277719551f4f-japan-submarine-collision-left-more-extensive-damage-than-1st-thought.html
8495,https://english.kyodonews.net/news/2021/02/7f512fe19eea-japan-raps-chinas-new-coast-guard-law-as-unacceptable.html
8496,https://english.kyodonews.net/news/2021/02/ac72613bd2fe-n-korea-suffers-supply-shortage-amid-virus-woes-russias-envoy.html
8497,https://english.kyodonews.net/news/2021/02/5e0e71e7edc5-basketball-hachimura-marks-23rd-birthday-with-1st-double-double-of-yr.html
8498,https://english.kyodonews.net/news/2021/02/4357cca14a23-chinese-actress-warns-of-surgery-dangers-with-nightmare-nose-photos.html
8499,https://english.kyodonews.net/news/2021/02/9b525d854d1a-former-smap-member-mori-out-for-year-after-auto-race-injury.html
8500,https://english.kyodonews.net/news/2021/02/f6adabd6032a-ex-us-captain-apologizes-for-ehime-maru-collision-on-20th-anniv.html
8501,https://english.kyodonews.net/news/2021/02/f122471ee08a-n-koreas-kim-vows-to-rebuild-sluggish-economy-despite-covid-woes.html
8502,https://english.kyodonews.net/news/2021/02/a1e8e0b3cae3-hong-kong-media-mogul-jimmy-lai-denied-bail-on-security-charge.html
8503,https://english.kyodonews.net/news/2021/02/c408011d472e-japans-2020-overtime-pay-marks-fastest-fall-in-11-yrs-amid-pandemic.html
8504,https://english.kyodonews.net/news/2021/02/a261c79f65de-focus-mori-sexist-remarks-show-slow-progress-in-narrowing-japan-gender-gap.html
8505,https://english.kyodonews.net/news/2021/02/c8886de9db3c-cabinet-oks-bills-to-promote-delayed-digital-reforms-in-japan.html
8506,https://english.kyodonews.net/news/2021/02/a4f3bc629cb5-feature-japans-sauna-industry-not-letting-pandemic-turn-down-the-heat.html
8507,https://english.kyodonews.net/news/2021/02/32b1fc40a6e6-japan-to-spend-114-tril-yen-from-reserve-funds-for-virus-subsidies.html
8508,https://english.kyodonews.net/news/2021/02/86a6d2606f12-baseball-ohtani-agrees-2-year-85-million-contract-with-angels.html
8509,https://english.kyodonews.net/news/2021/02/c6d195c63371-breaking-news-japan-submarine-collides-with-private-vessel-off-kochi-govt.html
8510,https://english.kyodonews.net/news/2021/02/51613516e4a3-japan-to-draw-up-guidelines-on-how-to-transport-covid-19-vaccines.html
8511,https://english.kyodonews.net/news/2021/02/7bfad749bd6d-tokyo-olympic-organizers-eye-special-meeting-over-moris-remarks.html
8512,https://english.kyodonews.net/news/2021/02/0ac6f1a9c24a-myanmar-police-use-water-cannon-as-protests-continue-for-3rd-day.html
8513,https://english.kyodonews.net/news/2021/02/8b426e30189c-71-japanese-style-art-prints-sold-by-department-store-suspected-fake.html
8514,https://english.kyodonews.net/news/2021/02/c8aee4adaf7c-breaking-news-japan-ldps-no-2-figure-backs-tokyo-olympic-head-to-stay-on.html
8515,https://english.kyodonews.net/news/2021/02/4efeecc8925c-coronavirus-outbreak-latest-feb-8-2021.html
8516,https://english.kyodonews.net/news/2021/02/63aad5940e63-tokyo-reports-276-virus-cases-lowest-daily-infections-in-2-months.html
8517,https://english.kyodonews.net/news/2021/02/889a2f3e0547-swimming-ikee-posts-positive-message-to-mark-2-years-since-diagnosis.html
8518,https://english.kyodonews.net/news/2021/02/97736e9f4310-olympics-390-tokyo-games-volunteers-quit-after-moris-sexist-remarks.html
8519,https://english.kyodonews.net/news/2021/02/61442d72e827-taipei-kyoto-zoos-sign-partnership-agreement.html
8520,https://english.kyodonews.net/news/2021/02/da664bb5bfc2-china-to-tap-senior-communist-party-official-as-new-envoy-to-n-korea.html
8521,https://english.kyodonews.net/news/2021/02/738da0219c92-kit-to-detect-coronavirus-on-doorknobs-laptops-goes-on-sale-in-japan.html
8522,https://english.kyodonews.net/news/2021/02/64decf504a1a-tennis-osaka-moves-easily-into-second-round-of-australian-open.html
8523,https://english.kyodonews.net/news/2021/02/09e535008cf9-china-justifies-coast-guards-entry-into-japans-territorial-waters.html
8524,https://english.kyodonews.net/news/2021/02/c756d2b082e4-japan-foreign-minister-to-put-off-us-visit-in-feb-due-to-virus.html
8525,https://english.kyodonews.net/news/2021/02/dca5ecd99e10-breaking-news-decision-on-holding-tokyo-games-must-be-based-on-science-biden.html
8526,https://english.kyodonews.net/news/2021/02/a3a5f13ef761-focus-uncertainty-over-myanmar-as-suu-kyi-likely-faces-prolonged-detention.html
8527,https://english.kyodonews.net/news/2021/02/0d4d944496f1-raccoon-spotted-in-central-osaka-as-virus-keeps-humans-indoors.html
8528,https://english.kyodonews.net/news/2021/02/8dce33f94175-update1-japan-2020-travel-surplus-down-79-1st-fall-since-2015-amid-pandemic.html
8529,https://english.kyodonews.net/news/2021/02/5f657959e027-ski-jumping-takanashi-captures-back-to-back-world-cup-wins-in-austria.html
8530,https://english.kyodonews.net/news/2021/02/d2c7535a02b2-focus-chip-shortage-to-keep-plaguing-automakers-in-coming-months.html
8531,https://english.kyodonews.net/news/2021/02/f92dfa9d5653-nurseries-attempts-to-cut-operations-during-pandemic-spark-confusion.html
8532,https://english.kyodonews.net/news/2021/02/3bbba38ce7e9-cambodia-receives-600000-doses-of-coronavirus-vaccines-from-china.html
8533,https://english.kyodonews.net/news/2021/02/6183401e7945-coronavirus-outbreak-latest-feb-7-2021.html
8534,https://english.kyodonews.net/news/2021/02/1d7f84e6b603-breaking-news-support-for-japan-pm-sugas-cabinet-falls-to-38-poll.html
8535,https://english.kyodonews.net/news/2021/02/b7ad46bde701-thousands-continue-protesting-military-takeover-in-myanmar.html
8536,https://english.kyodonews.net/news/2021/02/71390723a7a1-focus-with-olympics-at-stake-mori-seen-as-too-influential-to-push-aside.html
8537,https://english.kyodonews.net/news/2021/02/1b1af1214e0e-swimming-stronger-ikee-reaches-1st-podium-since-leaving-hospital.html
8538,https://english.kyodonews.net/news/2021/02/9aa1273fea48-ski-jumping-takanashi-bounces-back-with-1st-win-of-season.html
8539,https://english.kyodonews.net/news/2021/02/536c29024820-soccer-minamino-on-target-in-southampton-debut.html
8540,https://english.kyodonews.net/news/2021/02/e82927701078-doctors-warn-of-long-lasting-covid-aftereffects-among-youths.html
8541,https://english.kyodonews.net/news/2021/02/7db76bb94257-chinese-vessels-enter-japans-waters-near-senkakus-for-2-straight-days.html
8542,https://english.kyodonews.net/news/2021/02/6dcd42bcf170-half-of-japan-firms-in-vietnam-india-plan-to-boost-operations-poll.html
8543,https://english.kyodonews.net/news/2021/02/c873677ee6aa-damage-to-intl-tourism-in-2020-estimated-at-13-tril-amid-pandemic.html
8544,https://english.kyodonews.net/news/2021/02/41fb84925e9b-quad-group-involving-us-japan-arranging-1st-meeting-of-leaders.html
8545,https://english.kyodonews.net/news/2021/02/89a1d915ea73-coronavirus-outbreak-latest-feb-6-2021.html
8546,https://english.kyodonews.net/news/2021/02/138f411c1da7-ex-head-of-mcdonalds-apple-units-in-japan-arrested-for-assault.html
8547,https://english.kyodonews.net/news/2021/02/25bff99c9970-governors-urge-govt-to-quickly-come-up-with-vaccine-rollout-plans.html
8548,https://english.kyodonews.net/news/2021/02/ddfc41b669a4-female-rugby-union-board-member-says-moris-comment-directed-at-her.html
8549,https://english.kyodonews.net/news/2021/02/3d6b71ec97b2-n-korea-apparently-starts-removing-snow-at-key-missile-facility.html
8550,https://english.kyodonews.net/news/2021/02/3b1346d4bd0a-olympic-organizers-reach-out-to-volunteers-amid-sexist-remark-turmoil.html
8551,https://english.kyodonews.net/news/2021/02/ee9abc00304b-over-1000-protest-coup-in-myanmar-social-media-ban-expanded.html
8552,https://english.kyodonews.net/news/2021/02/11f5523c0b05-breaking-news-us-will-stand-up-for-human-rights-blinken-tells-chinas-yang.html
8553,https://english.kyodonews.net/news/2021/02/27a46737f0d0-tennis-osaka-slams-tokyo-games-chiefs-negative-comments-about-women.html
8554,https://english.kyodonews.net/news/2021/02/66ce33f97597-chinese-ships-enter-japan-waters-1st-time-under-new-coast-guard-law.html
8555,https://english.kyodonews.net/news/2021/02/92cc01f6e52f-embassy-tweets-backing-gender-equality-spread-after-moris-remarks.html
8556,https://english.kyodonews.net/news/2021/02/087ef2bc2bf4-focus-only-21-cleaning-hands-appropriately-in-japan-amid-pandemic-survey.html
8557,https://english.kyodonews.net/news/2021/02/4e498a6af5a8-ski-jumping-takanashi-disqualified-at-world-cup-event-over-suit.html
8558,https://english.kyodonews.net/news/2021/02/3fdb63658bdf-tennis-osaka-pulls-out-of-australian-open-warm-up-event-as-precaution.html
8559,https://english.kyodonews.net/news/2021/02/8edc50da6692-ex-nigerian-finance-minister-to-be-next-wto-head-after-us-support.html
8560,https://english.kyodonews.net/news/2021/02/ac0055f089b5-jal-to-cover-covid-19-expenses-by-travelers-infected-overseas.html
8561,https://english.kyodonews.net/news/2021/02/68ab71dc7067-update1-un-envoy-raps-myanmar-military-coup-urges-release-of-detainees.html
8562,https://english.kyodonews.net/news/2021/02/2b16963c23d8-ana-plans-to-cut-workforce-20-over-5-yrs-to-survive-covid-19-crisis.html
